https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USDT
1614384000,2021-02-27 00:00:00,ZRX/USDT,1.32676937,1.39795537,1.3001191,1.33369461,116821.63810652,86129.88491808
1614298624,2021-02-26 00:17:04,ZRX/USDT,1.31847816,1.31847816,1.31847816,1.31847816,0.0,0.0
1614297600,2021-02-26 00:00:00,ZRX/USDT,1.38721663,1.41328655,1.24897314,1.31847816,274519.3463539,201720.37337605
1614212098,2021-02-25 00:14:58,ZRX/USDT,1.39241441,1.39241441,1.39241441,1.39241441,0.0,0.0
1614211200,2021-02-25 00:00:00,ZRX/USDT,1.5187609,1.58183656,1.3791273,1.39241441,84698.24744962,57495.85646191
1614126658,2021-02-24 00:30:58,ZRX/USDT,1.51048761,1.51048761,1.51048761,1.51048761,0.0,0.0
1614124800,2021-02-24 00:00:00,ZRX/USDT,1.5605278,1.66289855,1.42413793,1.51048761,130325.24357593,84929.08621034
1614039067,2021-02-23 00:11:07,ZRX/USDT,1.57603897,1.57603897,1.57603897,1.57603897,0.0,0.0
1614038400,2021-02-23 00:00:00,ZRX/USDT,1.55990484,1.88517503,1.21446788,1.57603897,1157469.13346317,715353.72185749
1613952800,2021-02-22 00:13:20,ZRX/USDT,1.56043462,1.56043462,1.56043462,1.56043462,0.0,0.0
1613952000,2021-02-22 00:00:00,ZRX/USDT,1.71562112,1.91689885,1.34287035,1.56043462,366361.9355809,217861.25696446
1613866408,2021-02-21 00:13:28,ZRX/USDT,1.72,1.72,1.72,1.72,0.0,0.0
1613865600,2021-02-21 00:00:00,ZRX/USDT,1.51807172,1.75134305,1.49217485,1.72,319745.86240416,197779.20455529
1613780053,2021-02-20 00:14:13,ZRX/USDT,1.52965918,1.52965918,1.52965918,1.52965918,0.0,0.0
1613779200,2021-02-20 00:00:00,ZRX/USDT,1.56043462,1.6938856,1.47043604,1.52965918,466567.79110421,294460.34816293
1613693602,2021-02-19 00:13:22,ZRX/USDT,1.54682759,1.54682759,1.54682759,1.54682759,0.0,0.0
1613692800,2021-02-19 00:00:00,ZRX/USDT,1.61545923,1.63188297,1.50772984,1.54682759,134199.20580224,86135.69224491
1613607289,2021-02-18 00:14:49,ZRX/USDT,1.60935012,1.60935012,1.60935012,1.60935012,0.0,0.0
1613606400,2021-02-18 00:00:00,ZRX/USDT,1.5681221,1.6257927,1.51752655,1.60935012,120338.97076573,75818.36974484
1613521416,2021-02-17 00:23:36,ZRX/USDT,1.56273726,1.56273726,1.56273726,1.56273726,0.0,0.0
1613520000,2021-02-17 00:00:00,ZRX/USDT,1.59179936,1.59883975,1.42337298,1.56273726,62595.24576368,40262.69574121
1613434239,2021-02-16 00:10:39,ZRX/USDT,1.58297028,1.58297028,1.58297028,1.58297028,0.0,0.0
1613433600,2021-02-16 00:00:00,ZRX/USDT,1.59310344,1.70159844,1.51454247,1.58297028,35818.10498897,22219.85791579
1613347866,2021-02-15 00:11:06,ZRX/USDT,1.60453823,1.60453823,1.60453823,1.60453823,0.0,0.0
1613347200,2021-02-15 00:00:00,ZRX/USDT,1.81305774,1.81305774,1.44,1.60453823,77495.25404101,47603.6023302
1613261582,2021-02-14 00:13:02,ZRX/USDT,1.8,1.8,1.8,1.8,0.0,0.0
1613260800,2021-02-14 00:00:00,ZRX/USDT,1.88505805,2.00005785,1.68911952,1.8,168998.44081261,92083.27135444
1613175256,2021-02-13 00:14:16,ZRX/USDT,1.88517503,1.88517503,1.88517503,1.88517503,0.0,0.0
1613174400,2021-02-13 00:00:00,ZRX/USDT,1.80436487,1.92306705,1.65643279,1.88517503,91771.46006108,50526.51372347
1613088749,2021-02-12 00:12:29,ZRX/USDT,1.8010098,1.8010098,1.8010098,1.8010098,0.0,0.0
1613088000,2021-02-12 00:00:00,ZRX/USDT,1.75231184,2.0211628,1.71379311,1.8010098,193991.44408778,104663.90485587
1613002271,2021-02-11 00:11:11,ZRX/USDT,1.76206896,1.76206896,1.76206896,1.76206896,0.0,0.0
1613001600,2021-02-11 00:00:00,ZRX/USDT,1.49519223,1.821,1.47,1.76206896,172068.11841155,105301.42219849
1612916953,2021-02-10 00:29:13,ZRX/USDT,1.4959762,1.4959762,1.4959762,1.4959762,0.0,0.0
1612915200,2021-02-10 00:00:00,ZRX/USDT,1.52277413,1.6333,1.36197117,1.4959762,131511.42695215,86650.36607745
1612829488,2021-02-09 00:11:28,ZRX/USDT,1.51454247,1.51454247,1.51454247,1.51454247,0.0,0.0
1612828800,2021-02-09 00:00:00,ZRX/USDT,1.47730746,1.57850509,1.42783168,1.51454247,96843.51437526,63679.83719448
1612743204,2021-02-08 00:13:24,ZRX/USDT,1.47730811,1.47730811,1.47730811,1.47730811,0.0,0.0
1612742400,2021-02-08 00:00:00,ZRX/USDT,1.4124501,1.6665,1.4124501,1.47730811,193922.82781316,127014.43033682
1612657025,2021-02-07 00:17:05,ZRX/USDT,1.40490532,1.40490532,1.40490532,1.40490532,0.0,0.0
1612656000,2021-02-07 00:00:00,ZRX/USDT,1.45497276,1.49223042,1.26000001,1.40490532,148638.9237312,108449.76155266
1612570626,2021-02-06 00:17:06,ZRX/USDT,1.44411494,1.44411494,1.44411494,1.44411494,0.0,0.0
1612569600,2021-02-06 00:00:00,ZRX/USDT,1.6,1.6665,1.32818253,1.44411494,193939.97305642,131140.30019296
1612484026,2021-02-05 00:13:46,ZRX/USDT,1.60099335,1.60099335,1.60099335,1.60099335,0.0,0.0
1612483200,2021-02-05 00:00:00,ZRX/USDT,1.02247001,1.97871061,0.995704,1.60099335,1190131.13412841,788085.84235706
1612397815,2021-02-04 00:16:55,ZRX/USDT,1.03279798,1.03279798,1.03279798,1.03279798,0.0,0.0
1612396800,2021-02-04 00:00:00,ZRX/USDT,0.76693047,1.1511921,0.72,1.03279798,357784.26724605,385152.07876897
1612312082,2021-02-03 00:28:02,ZRX/USDT,0.76409033,0.76409033,0.76409033,0.76409033,0.0,0.0
1612310400,2021-02-03 00:00:00,ZRX/USDT,0.68240428,0.7666665,0.67307162,0.76409033,73170.7243739,105296.20809191
1612224678,2021-02-02 00:11:18,ZRX/USDT,0.68037759,0.68037759,0.68037759,0.68037759,0.0,0.0
1612224000,2021-02-02 00:00:00,ZRX/USDT,0.68396511,0.69158606,0.6562304,0.68037759,26436.1729858,39471.07737188
1612138414,2021-02-01 00:13:34,ZRX/USDT,0.6833939,0.6833939,0.6833939,0.6833939,0.0,0.0
1612137600,2021-02-01 00:00:00,ZRX/USDT,0.69667069,0.69835891,0.645,0.6833939,33890.63857117,50972.37309895
1612052225,2021-01-31 00:17:05,ZRX/USDT,0.70293696,0.70293696,0.70293696,0.70293696,0.0,0.0
1612051200,2021-01-31 00:00:00,ZRX/USDT,0.65193359,0.78,0.63121601,0.70293696,174354.44808849,251873.98243173
1611965760,2021-01-30 00:16:00,ZRX/USDT,0.65382949,0.65382949,0.65382949,0.65382949,0.0,0.0
1611964800,2021-01-30 00:00:00,ZRX/USDT,0.59819879,0.66,0.578,0.65382949,83641.22158591,129895.38208906
1611879212,2021-01-29 00:13:32,ZRX/USDT,0.5961055,0.5961055,0.5961055,0.5961055,0.0,0.0
1611878400,2021-01-29 00:00:00,ZRX/USDT,0.60602758,0.61997851,0.57449552,0.5961055,38777.58485715,65539.68313062
1611792821,2021-01-28 00:13:41,ZRX/USDT,0.61295532,0.61295532,0.61295532,0.61295532,0.0,0.0
1611792000,2021-01-28 00:00:00,ZRX/USDT,0.5854097,0.675,0.57785642,0.61295532,33709.642892,54253.14374135
1611707807,2021-01-27 00:36:47,ZRX/USDT,0.58454346,0.58454346,0.58454346,0.58454346,0.0,0.0
1611705600,2021-01-27 00:00:00,ZRX/USDT,0.5395884,0.59816147,0.51493396,0.58454346,40108.50175456,71154.46027043
1611619968,2021-01-26 00:12:48,ZRX/USDT,0.54159841,0.54159841,0.54159841,0.54159841,0.0,0.0
1611619200,2021-01-26 00:00:00,ZRX/USDT,0.52528413,0.54996002,0.49775933,0.54159841,22111.44926663,42519.99951509
1611532800,2021-01-25 00:00:00,ZRX/USDT,0.54747152,0.55759969,0.51279552,0.5200833,21664.32683308,39757.15705946
1611446400,2021-01-24 00:00:00,ZRX/USDT,0.56317569,0.57512042,0.52355261,0.54753266,16575.66122658,30253.13412883
1611360000,2021-01-23 00:00:00,ZRX/USDT,0.50690807,0.5775705,0.49876767,0.56318283,27281.65576929,51436.0091927
1611273600,2021-01-22 00:00:00,ZRX/USDT,0.46164227,0.532,0.43479864,0.5058072,22421.27802754,46416.66595974
1611187200,2021-01-21 00:00:00,ZRX/USDT,0.55266975,0.55266975,0.45697777,0.46463807,18488.93817718,36653.54095992
1611100800,2021-01-20 00:00:00,ZRX/USDT,0.53997044,0.55759969,0.50146167,0.55759969,34362.21791206,65136.0002022
1611014400,2021-01-19 00:00:00,ZRX/USDT,0.58403328,0.61999998,0.54,0.54120077,32899.92173692,56032.33612292
1610928000,2021-01-18 00:00:00,ZRX/USDT,0.59350089,0.62620627,0.56880745,0.58192981,38763.1343629,65205.00842167
1610841600,2021-01-17 00:00:00,ZRX/USDT,0.5200833,0.625,0.51488096,0.59160063,53315.89823845,95388.75709243
1610755200,2021-01-16 00:00:00,ZRX/USDT,0.51754638,0.56474599,0.50478773,0.52679661,112059.91197048,207685.34912006
1610668800,2021-01-15 00:00:00,ZRX/USDT,0.49750194,0.55671331,0.46154752,0.51543698,81961.13426731,159665.86997762
1610582400,2021-01-14 00:00:00,ZRX/USDT,0.507,0.52151252,0.48063632,0.50088826,18547.495029,37500.74411315
1610496000,2021-01-13 00:00:00,ZRX/USDT,0.42846903,0.53878407,0.42846903,0.507,82488.8210341,161767.98819636
1610409600,2021-01-12 00:00:00,ZRX/USDT,0.43049371,0.45982259,0.40904419,0.42623139,16748.74027359,38704.20447266
1610323200,2021-01-11 00:00:00,ZRX/USDT,0.52238393,0.52238393,0.38170672,0.435,50564.65545692,112901.25131143
1610236800,2021-01-10 00:00:00,ZRX/USDT,0.54907417,0.6,0.46,0.53288385,69673.38550817,132307.32503735
1610150400,2021-01-09 00:00:00,ZRX/USDT,0.43925002,0.61849334,0.4259845,0.54039329,105154.21591756,195843.59510154
1610064000,2021-01-08 00:00:00,ZRX/USDT,0.43878242,0.46078603,0.40134804,0.43916218,36937.67871833,85002.02367762
1609977600,2021-01-07 00:00:00,ZRX/USDT,0.46299264,0.49,0.42894043,0.43916218,41645.74926525,90230.2098992
1609891200,2021-01-06 00:00:00,ZRX/USDT,0.4432355,0.49469353,0.42926492,0.4609252,54902.87422273,117933.48145869
1609804800,2021-01-05 00:00:00,ZRX/USDT,0.39565464,0.45383,0.38324292,0.44465249,24119.76400799,57026.40000522
1609718400,2021-01-04 00:00:00,ZRX/USDT,0.39543251,0.41958657,0.36242875,0.39326729,34423.29060054,88167.48426878
1609632000,2021-01-03 00:00:00,ZRX/USDT,0.36166024,0.3956368,0.35790758,0.3956368,22823.8609417,60459.72489483
1609545600,2021-01-02 00:00:00,ZRX/USDT,0.37355094,0.39565464,0.35665306,0.36050046,18272.49178811,48823.78474475
1609459200,2021-01-01 00:00:00,ZRX/USDT,0.35665306,0.37419031,0.35272829,0.37260912,8983.76323834,24576.27373327
1609372800,2020-12-31 00:00:00,ZRX/USDT,0.35665306,0.37419031,0.34940798,0.35483506,15142.88506213,41924.86363358
1609286400,2020-12-30 00:00:00,ZRX/USDT,0.36827435,0.37122055,0.35096944,0.3595293,6154.06915076,17186.3494457
1609200000,2020-12-29 00:00:00,ZRX/USDT,0.3802013,0.38324292,0.35096944,0.36535154,12418.61894938,34367.65181213
1609113600,2020-12-28 00:00:00,ZRX/USDT,0.37444,0.39251452,0.36827435,0.37718383,11450.46597762,30061.51591039
1609027200,2020-12-27 00:00:00,ZRX/USDT,0.35665306,0.42589605,0.35665306,0.37419031,35902.20922077,91741.48696155
1608940800,2020-12-26 00:00:00,ZRX/USDT,0.3595293,0.36695483,0.35042076,0.35312708,7053.07518149,19617.21281026
1608854400,2020-12-25 00:00:00,ZRX/USDT,0.36068911,0.37718383,0.35403714,0.35692325,12595.01824489,34583.19791759
1608768000,2020-12-24 00:00:00,ZRX/USDT,0.33203553,0.36827436,0.32112329,0.36245193,9539.46856208,28257.73747427
1608681600,2020-12-23 00:00:00,ZRX/USDT,0.37769182,0.38073772,0.3137586,0.33203553,21024.50914278,61623.65553298
1608595200,2020-12-22 00:00:00,ZRX/USDT,0.37872347,0.384,0.35959196,0.37604421,11050.42978298,29739.17402343
1608508800,2020-12-21 00:00:00,ZRX/USDT,0.39953596,0.4050808,0.36698539,0.37769182,9002.12490563,23510.90255691
1608422400,2020-12-20 00:00:00,ZRX/USDT,0.419155,0.419155,0.3900236,0.39633967,5023.57399822,12447.69493274
1608336000,2020-12-19 00:00:00,ZRX/USDT,0.41458863,0.43272978,0.41458863,0.42250824,6605.64607981,15532.43210199
1608249600,2020-12-18 00:00:00,ZRX/USDT,0.40275802,0.42844626,0.39711283,0.41307713,19845.65883686,47811.04622899
1608163200,2020-12-17 00:00:00,ZRX/USDT,0.4148322,0.4256,0.39953596,0.40600607,26659.56539592,64696.93187927
1608076800,2020-12-16 00:00:00,ZRX/USDT,0.3900236,0.41391468,0.38195219,0.4135,29432.06685518,72952.79164151
1607990400,2020-12-15 00:00:00,ZRX/USDT,0.38788961,0.40219029,0.38690341,0.39514792,6224.65922245,15659.65659914
1607904000,2020-12-14 00:00:00,ZRX/USDT,0.39168309,0.39904277,0.38116895,0.38645048,1454.30103645,3718.95963712
1607817600,2020-12-13 00:00:00,ZRX/USDT,0.3900236,0.40275802,0.38690341,0.395,4887.9868621,12437.44484047
1607731200,2020-12-12 00:00:00,ZRX/USDT,0.35992135,0.40032806,0.35992135,0.39316895,10422.78785,26854.57403691
1607644800,2020-12-11 00:00:00,ZRX/USDT,0.36869954,0.36869954,0.34764626,0.35704198,8228.1463037,23179.31801319
1607558400,2020-12-10 00:00:00,ZRX/USDT,0.3808553,0.3808553,0.36574994,0.37287735,2112.46111889,5680.22949547
1607472000,2020-12-09 00:00:00,ZRX/USDT,0.3785819,0.38380817,0.35704198,0.38187284,4285.47822577,11557.5871282
1607385600,2020-12-08 00:00:00,ZRX/USDT,0.40171241,0.40600606,0.37167292,0.3785819,18437.31829215,48210.41484406
1607299200,2020-12-07 00:00:00,ZRX/USDT,0.39953596,0.41252814,0.39953596,0.40164563,8558.54880641,21219.38440711
1607212800,2020-12-06 00:00:00,ZRX/USDT,0.4076354,0.40956055,0.39317678,0.39953596,2321.94876231,5780.18089216
1607126400,2020-12-05 00:00:00,ZRX/USDT,0.39454102,0.41250776,0.3900236,0.40600607,2347.27984811,5905.43208561
1607040000,2020-12-04 00:00:00,ZRX/USDT,0.43272978,0.43619162,0.38969429,0.39316895,7151.94333356,17157.3604366
1606953600,2020-12-03 00:00:00,ZRX/USDT,0.42732294,0.43378329,0.41930692,0.42851962,6791.54842521,15807.58092931
1606867200,2020-12-02 00:00:00,ZRX/USDT,0.39723741,0.42935025,0.39502108,0.42401762,4537.26987296,10902.42773125
1606780800,2020-12-01 00:00:00,ZRX/USDT,0.42408481,0.44841119,0.39160425,0.39953596,52378.91339049,126854.27526998
1606694400,2020-11-30 00:00:00,ZRX/USDT,0.41738002,0.43089731,0.40551828,0.42747749,25892.37967406,61991.350233
1606608000,2020-11-29 00:00:00,ZRX/USDT,0.41406748,0.41738002,0.40577241,0.41406748,9228.94085751,22400.00105602
1606521600,2020-11-28 00:00:00,ZRX/USDT,0.39955358,0.42747749,0.39473709,0.41738002,8860.83557468,21509.00862136
1606435200,2020-11-27 00:00:00,ZRX/USDT,0.40751868,0.42071906,0.38567519,0.40107814,11264.39505245,27956.29996192
1606348800,2020-11-26 00:00:00,ZRX/USDT,0.4413218,0.45561447,0.37035966,0.40725276,32797.31437745,81521.06952058
1606262400,2020-11-25 00:00:00,ZRX/USDT,0.46581425,0.525,0.425,0.44485237,109357.02308866,223867.49760249
1606176000,2020-11-24 00:00:00,ZRX/USDT,0.43845854,0.47609594,0.41738002,0.46184066,50085.1098551,112848.49299007
1606089600,2020-11-23 00:00:00,ZRX/USDT,0.3947371,0.44,0.39163593,0.43781925,20575.67508608,48535.7644151
1606003200,2020-11-22 00:00:00,ZRX/USDT,0.41738002,0.42631161,0.384,0.39693133,14124.62468235,35497.66365511
1605916800,2020-11-21 00:00:00,ZRX/USDT,0.37630911,0.42141586,0.37630911,0.41599534,25339.43845039,62786.59448427
1605830400,2020-11-20 00:00:00,ZRX/USDT,0.36314413,0.38136664,0.36314413,0.37630911,17092.43734048,45316.04223948
1605657600,2020-11-18 00:00:00,ZRX/USDT,0.3824,0.385,0.3558,0.3645,12009.78,32712.93
1605571200,2020-11-17 00:00:00,ZRX/USDT,0.3704,0.3891,0.3704,0.3824,22010.14,57813.05
1605484800,2020-11-16 00:00:00,ZRX/USDT,0.3587,0.3809,0.3587,0.3704,9415.36,25432.11
1605398400,2020-11-15 00:00:00,ZRX/USDT,0.3733,0.3781,0.3524,0.3587,3955.16,10800.4
1605312000,2020-11-14 00:00:00,ZRX/USDT,0.3843,0.3843,0.3616,0.3733,4324.38,11678.3
1605225600,2020-11-13 00:00:00,ZRX/USDT,0.3608,0.3862,0.3608,0.3843,3693.25,9877.37
1605139200,2020-11-12 00:00:00,ZRX/USDT,0.3662,0.3747,0.3587,0.3608,1667.04,4544.37
1605052800,2020-11-11 00:00:00,ZRX/USDT,0.3866,0.3947,0.3662,0.3662,8114.25,21396.52
1604966400,2020-11-10 00:00:00,ZRX/USDT,0.353,0.3899,0.3524,0.3866,5682.16,15105.93
1604880000,2020-11-09 00:00:00,ZRX/USDT,0.3658,0.3675,0.344,0.353,8631.39,24394.01
1604793600,2020-11-08 00:00:00,ZRX/USDT,0.3502,0.3763,0.3474,0.3658,9137.0,24842.11
1604707200,2020-11-07 00:00:00,ZRX/USDT,0.3753,0.3979,0.3418,0.3502,36980.92,102978.35
1604620800,2020-11-06 00:00:00,ZRX/USDT,0.347,0.3769,0.3456,0.3753,8193.44,22611.5
1604534400,2020-11-05 00:00:00,ZRX/USDT,0.3176,0.347,0.3138,0.347,4790.26,14685.57
1604448000,2020-11-04 00:00:00,ZRX/USDT,0.3254,0.3254,0.3075,0.3176,4565.89,14208.31
1604361600,2020-11-03 00:00:00,ZRX/USDT,0.328,0.3288,0.32,0.3254,2131.32,6587.48
1604275200,2020-11-02 00:00:00,ZRX/USDT,0.3371,0.3526,0.328,0.328,11951.12,34960.41
1604188800,2020-11-01 00:00:00,ZRX/USDT,0.3219,0.3387,0.3219,0.3371,1302.47,3948.44
1604102400,2020-10-31 00:00:00,ZRX/USDT,0.3267,0.3347,0.3219,0.3219,2342.64,7122.68
1604016000,2020-10-30 00:00:00,ZRX/USDT,0.3351,0.3414,0.3176,0.3267,2778.62,8520.54
1603929600,2020-10-29 00:00:00,ZRX/USDT,0.3365,0.3443,0.3282,0.3351,7403.23,22032.29
1603843200,2020-10-28 00:00:00,ZRX/USDT,0.3616,0.3632,0.332,0.3365,3831.98,11187.62
1603756800,2020-10-27 00:00:00,ZRX/USDT,0.3583,0.37,0.3583,0.3616,1743.16,4792.19
1603670400,2020-10-26 00:00:00,ZRX/USDT,0.3701,0.3795,0.3554,0.3583,2752.66,7463.02
1603584000,2020-10-25 00:00:00,ZRX/USDT,0.379,0.3792,0.3672,0.3701,5519.94,14917.32
1603497600,2020-10-24 00:00:00,ZRX/USDT,0.3776,0.3848,0.3739,0.379,1238.35,3257.51
1603411200,2020-10-23 00:00:00,ZRX/USDT,0.3821,0.3872,0.3718,0.3776,3300.18,8736.43
1603324800,2020-10-22 00:00:00,ZRX/USDT,0.3739,0.3914,0.3739,0.3821,2525.77,6572.77
1603238400,2020-10-21 00:00:00,ZRX/USDT,0.3631,0.3859,0.3631,0.3739,1949.45,5147.67
1603152000,2020-10-20 00:00:00,ZRX/USDT,0.3883,0.3907,0.3558,0.3631,5741.16,15502.28
1603065600,2020-10-19 00:00:00,ZRX/USDT,0.388,0.3979,0.3806,0.3883,22499.96,58501.09
1602979200,2020-10-18 00:00:00,ZRX/USDT,0.3821,0.3951,0.3821,0.388,983.09,2525.14
1602892800,2020-10-17 00:00:00,ZRX/USDT,0.39,0.3914,0.3758,0.3821,2583.48,6735.89
1602806400,2020-10-16 00:00:00,ZRX/USDT,0.3961,0.4057,0.3802,0.39,6084.7,15303.51
1602720000,2020-10-15 00:00:00,ZRX/USDT,0.386,0.3961,0.3692,0.3961,4237.92,11066.55
1602633600,2020-10-14 00:00:00,ZRX/USDT,0.4169,0.4339,0.3747,0.386,11950.8,28975.79
1602547200,2020-10-13 00:00:00,ZRX/USDT,0.3947,0.4264,0.3932,0.4169,3240.28,7917.11
1602460800,2020-10-12 00:00:00,ZRX/USDT,0.3894,0.4095,0.3802,0.3947,4013.55,10155.92
1602374400,2020-10-11 00:00:00,ZRX/USDT,0.3966,0.3966,0.387,0.3894,1242.66,3166.27
1602288000,2020-10-10 00:00:00,ZRX/USDT,0.3899,0.4057,0.3899,0.3966,3062.74,7671.63
1602201600,2020-10-09 00:00:00,ZRX/USDT,0.3673,0.3938,0.3637,0.3899,2757.29,7276.8
1602115200,2020-10-08 00:00:00,ZRX/USDT,0.3555,0.3717,0.339,0.3673,2813.58,7853.61
1602028800,2020-10-07 00:00:00,ZRX/USDT,0.3504,0.3565,0.339,0.3555,3229.29,9278.09
1601942400,2020-10-06 00:00:00,ZRX/USDT,0.3784,0.3784,0.3495,0.3504,5823.82,16074.34
1601856000,2020-10-05 00:00:00,ZRX/USDT,0.3772,0.3815,0.3722,0.3784,1694.23,4502.56
1601769600,2020-10-04 00:00:00,ZRX/USDT,0.3775,0.3796,0.3667,0.3772,2274.94,6079.75
1601683200,2020-10-03 00:00:00,ZRX/USDT,0.386,0.3915,0.3775,0.3775,585.62,1522.96
1601596800,2020-10-02 00:00:00,ZRX/USDT,0.3995,0.3995,0.3601,0.386,5374.91,14248.74
1601510400,2020-10-01 00:00:00,ZRX/USDT,0.4098,0.4264,0.3912,0.3995,3984.92,9645.83
1601424000,2020-09-30 00:00:00,ZRX/USDT,0.4054,0.4098,0.387,0.4098,2232.13,5551.69
1601337600,2020-09-29 00:00:00,ZRX/USDT,0.4139,0.4169,0.3876,0.4054,4050.31,9973.48
1601251200,2020-09-28 00:00:00,ZRX/USDT,0.3938,0.4393,0.3938,0.4139,6611.5,15851.97
1601164800,2020-09-27 00:00:00,ZRX/USDT,0.39,0.4017,0.3784,0.3938,2023.47,5195.43
1601078400,2020-09-26 00:00:00,ZRX/USDT,0.4025,0.4108,0.3853,0.39,2891.92,7218.33
1600992000,2020-09-25 00:00:00,ZRX/USDT,0.386,0.4106,0.3734,0.4025,2876.1,7310.27
1600905600,2020-09-24 00:00:00,ZRX/USDT,0.3424,0.386,0.339,0.386,4815.4,13390.0
1600819200,2020-09-23 00:00:00,ZRX/USDT,0.3801,0.386,0.339,0.3424,7401.81,20199.14
1600732800,2020-09-22 00:00:00,ZRX/USDT,0.3674,0.3862,0.3529,0.3801,7031.47,19026.33
1600646400,2020-09-21 00:00:00,ZRX/USDT,0.4022,0.4062,0.3459,0.3674,13246.2,36115.07
1600560000,2020-09-20 00:00:00,ZRX/USDT,0.4266,0.4266,0.3897,0.4022,5294.2,13121.46
1600473600,2020-09-19 00:00:00,ZRX/USDT,0.4217,0.4307,0.4061,0.4266,7878.23,18786.77
1600387200,2020-09-18 00:00:00,ZRX/USDT,0.4403,0.4403,0.4135,0.4217,2264.41,5338.61
1600300800,2020-09-17 00:00:00,ZRX/USDT,0.4315,0.4492,0.43,0.4403,6062.59,13868.92
1600214400,2020-09-16 00:00:00,ZRX/USDT,0.4492,0.4492,0.425,0.4315,8203.42,18902.16
1600128000,2020-09-15 00:00:00,ZRX/USDT,0.4687,0.4805,0.447,0.4492,4933.52,10581.46
1600041600,2020-09-14 00:00:00,ZRX/USDT,0.4872,0.4895,0.4687,0.4687,4194.42,8708.62
1599955200,2020-09-13 00:00:00,ZRX/USDT,0.5144,0.5144,0.47,0.4872,6407.93,13236.11
1599868800,2020-09-12 00:00:00,ZRX/USDT,0.5278,0.5329,0.5084,0.5144,6131.58,11886.49
1599782400,2020-09-11 00:00:00,ZRX/USDT,0.472,0.5326,0.472,0.5278,14975.06,29415.97
1599696000,2020-09-10 00:00:00,ZRX/USDT,0.4591,0.4972,0.4545,0.472,8913.61,18855.19
1599609600,2020-09-09 00:00:00,ZRX/USDT,0.4366,0.4701,0.4236,0.4591,5762.14,12630.52
1599523200,2020-09-08 00:00:00,ZRX/USDT,0.4526,0.4637,0.417,0.4366,9292.87,21270.5
1599436800,2020-09-07 00:00:00,ZRX/USDT,0.4632,0.4825,0.4194,0.4526,25552.67,56373.28
1599350400,2020-09-06 00:00:00,ZRX/USDT,0.4282,0.4684,0.4094,0.4632,22375.81,50168.47
1599264000,2020-09-05 00:00:00,ZRX/USDT,0.5166,0.5198,0.4035,0.4282,38534.21,87994.52
1599177600,2020-09-04 00:00:00,ZRX/USDT,0.4623,0.5195,0.425,0.5166,35583.46,75574.93
1599091200,2020-09-03 00:00:00,ZRX/USDT,0.5566,0.5731,0.4429,0.4623,26169.27,51781.67
1599004800,2020-09-02 00:00:00,ZRX/USDT,0.6026,0.6027,0.51,0.5566,27183.59,48119.09
1598918400,2020-09-01 00:00:00,ZRX/USDT,0.6155,0.6288,0.5957,0.6026,13214.29,21606.72
1598832000,2020-08-31 00:00:00,ZRX/USDT,0.6401,0.6401,0.6123,0.6155,18650.29,30025.4
1598745600,2020-08-30 00:00:00,ZRX/USDT,0.6473,0.6527,0.6302,0.6401,9696.15,15169.8
1598659200,2020-08-29 00:00:00,ZRX/USDT,0.6376,0.6685,0.6263,0.6473,27219.57,42003.35
1598572800,2020-08-28 00:00:00,ZRX/USDT,0.6075,0.6424,0.5979,0.6376,10050.68,15996.97
1598486400,2020-08-27 00:00:00,ZRX/USDT,0.6581,0.6761,0.5855,0.6075,27148.96,42908.31
1598400000,2020-08-26 00:00:00,ZRX/USDT,0.6527,0.6904,0.6196,0.6581,53388.76,79886.02
1598313600,2020-08-25 00:00:00,ZRX/USDT,0.7333,0.7333,0.6052,0.6527,55352.75,83701.87
1598227200,2020-08-24 00:00:00,ZRX/USDT,0.7183,0.756,0.7017,0.7333,47403.89,64872.49
1598140800,2020-08-23 00:00:00,ZRX/USDT,0.7304,0.7937,0.6905,0.7183,26683.19,36726.7
1598054400,2020-08-22 00:00:00,ZRX/USDT,0.688,0.8428,0.6404,0.7304,57136.22,77895.68
1597968000,2020-08-21 00:00:00,ZRX/USDT,0.61,0.95,0.6076,0.688,256718.7,328933.43
1597881600,2020-08-20 00:00:00,ZRX/USDT,0.514,0.6812,0.5059,0.61,58465.81,99480.21
1597795200,2020-08-19 00:00:00,ZRX/USDT,0.5688,0.5921,0.498,0.514,25700.01,48367.89
1597708800,2020-08-18 00:00:00,ZRX/USDT,0.5598,0.6064,0.5355,0.5688,34569.04,61501.63
1597622400,2020-08-17 00:00:00,ZRX/USDT,0.62,0.6339,0.5508,0.5598,36407.69,62439.11
1597536000,2020-08-16 00:00:00,ZRX/USDT,0.4983,0.62,0.4827,0.62,41418.47,78802.31
1597449600,2020-08-15 00:00:00,ZRX/USDT,0.5376,0.5507,0.493,0.4983,47540.77,90112.51
1597363200,2020-08-14 00:00:00,ZRX/USDT,0.4505,0.5441,0.4442,0.5376,42550.71,85497.36
1597276800,2020-08-13 00:00:00,ZRX/USDT,0.4601,0.475,0.428,0.4505,27430.14,60653.29
1597190400,2020-08-12 00:00:00,ZRX/USDT,0.4421,0.4638,0.4035,0.4601,30230.53,69274.3
1597104000,2020-08-11 00:00:00,ZRX/USDT,0.4788,0.4825,0.422,0.4421,40689.34,92487.41
